MÃ HÀNG,TÊN HÀNG,SL THỰC NHẬN,ĐƠN VỊ,STD GROSSWGT,NSX,HSD,GROUP OF CAGO
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,14200.0,KG,1.0,23/06/2025,23/06/2027,Brown Sugar
20100188,Đường vàng Cô Ba 1kg,11940.0,KG,1.0,23/06/2025,23/06/2027,Brown Sugar
20100167,Đường trắng thượng hạng Mimosa,65000.0,KG,1.0,25/04/2025,25/04/2027,RS Sugar
20100167,Đường trắng thượng hạng Mimosa,139800.0,KG,1.0,27/04/2025,27/04/2027,RS Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,15550.0,KG,1.0,27/03/2025,28/03/2027,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,14900.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,26550.0,KG,1.0,27/03/2025,28/03/2027,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,37800.0,KG,1.0,27/03/2025,28/03/2027,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,19200.0,KG,1.0,27/03/2025,28/03/2027,RE Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,34260.0,KG,1.0,23/06/2025,23/06/2029,RE Sugar
20100182,Đường Biên Hòa Pure 500g (không thẻ cào),14080.0,KG,1.0,23/06/2025,23/06/2029,RE Sugar
20100494,Đường kính trắng Coop Happy 2kg,6540.0,KG,1.0,23/06/2025,23/06/2027,RS Sugar
20100494,Đường kính trắng Coop Happy 2kg,6240.0,KG,1.0,23/06/2025,23/06/2027,RS Sugar
20100102,Đường Sticksu 8g,324.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100102,Đường Sticksu 8g,420.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,162.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,360.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,228.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),324.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100184,Ðường Biên Hòa Pure 1kg,16000.0,TUI,1.0,2025-10-01 00:00:00,2029-11-01 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,26000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100184,Ðường Biên Hòa Pure 1kg,29.0,KG,1.0,13/04/2025,13/04/2029,RE Sugar
20100184,Ðường Biên Hòa Pure 1kg,4.0,KG,1.0,2025-04-05 00:00:00,2029-04-05 00:00:00,RE Sugar
20100041,Đường mía khoáng chất 1kg,5.0,KG,1.0,2025-05-04 00:00:00,2027-05-04 00:00:00,Functional Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,61.0,KG,1.0,25/05/2025,25/05/2027,Brown Sugar
20100184,Ðường Biên Hòa Pure 1kg,20.0,TUI,1.0,2025-10-01 00:00:00,2029-11-01 00:00:00,RE Sugar
20100261,KTM Blue Refined Sugar (Origin: Indonesia),100000.0,KG,1.0,2024-03-10 00:00:00,2026-03-10 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),3391.1,KG,1.0,26/09/2024,26/09/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),89000.0,KG,1.0,2024-03-10 00:00:00,2026-03-10 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),350000.0,KG,1.0,2024-04-10 00:00:00,2026-04-10 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),27550.0,KG,1.0,26/11/2024,26/11/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),100000.0,KG,1.0,26/09/2024,26/09/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),9850.0,KG,1.0,2024-04-12 00:00:00,2026-04-12 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),1750.0,KG,1.0,26/11/2024,26/11/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),3458.9,KG,1.0,26/09/2024,26/09/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),15000.0,KG,1.0,2024-04-10 00:00:00,2026-04-10 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),50000.0,KG,1.0,2024-03-10 00:00:00,2026-03-10 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),150000.0,KG,1.0,26/11/2024,26/11/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),100000.0,KG,1.0,2024-04-12 00:00:00,2026-04-12 00:00:00,RE Sugar (IM)
20100044,Đường mía thượng hạng Biên Hòa 500g,20.0,TUI,1.0,2024-05-08 00:00:00,2028-05-08 00:00:00,RE Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,9800.0,KG,1.0,24/06/2025,24/06/2027,Brown Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,20440.0,KG,1.0,24/06/2025,24/06/2027,Brown Sugar
20100182,Đường Biên Hòa Pure 500g (không thẻ cào),5400.0,KG,1.0,24/06/2025,24/06/2029,RE Sugar
20100092,Đường Sạch Biên Hòa Saving 1kg,14000.0,KG,1.0,24/06/2025,24/06/2027,RS Sugar
20100494,Đường kính trắng Coop Happy 2kg,14640.0,KG,1.0,24/06/2025,24/06/2027,RS Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,5860.0,KG,1.0,24/06/2025,24/06/2029,RE Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,40800.0,KG,1.0,24/06/2025,24/06/2029,RE Sugar
20100246,Nước màu Bếp Xưa,528.0,CHA,0.21,2025-10-06 00:00:00,2027-10-06 00:00:00,Caramelized
20100246,Nước màu Bếp Xưa,3840.0,CHA,0.21,2025-10-06 00:00:00,2027-10-06 00:00:00,Caramelized
20100007,Ðường Biên Hòa Joy Stick 6g (túi 600g),384.0,KG,1.0,24/06/2025,24/06/2029,Functional Sugar
20100007,Ðường Biên Hòa Joy Stick 6g (túi 600g),420.0,KG,1.0,24/06/2025,24/06/2029,Functional Sugar
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,50.0,KG,1.0,31/03/2025,31/03/2027,RE Sugar
20100102,Đường Sticksu 8g,12.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100102,Đường Sticksu 8g,420.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100102,Đường Sticksu 8g,420.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,243.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,360.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,348.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100184,Ðường Biên Hòa Pure 1kg,40.0,TUI,1.0,2025-10-01 00:00:00,2029-11-01 00:00:00,RE Sugar
20100096,Đường sạch Cô Ba 1kg (Xanh lá),20.0,TUI,1.0,25/06/2025,25/06/2027,RS Sugar
20100136,Đường tinh luyện hạt nhuyễn Biên Hòa Pure,26000.0,KG,1.0,25/04/2025,25/04/2027,RE Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,30560.0,KG,1.0,25/06/2025,25/06/2027,Brown Sugar
20100096,Đường sạch Cô Ba 1kg (Xanh lá),41340.0,KG,1.0,25/06/2025,25/06/2027,RS Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,34000.0,KG,1.0,25/06/2025,25/06/2029,RE Sugar
20100167,Đường trắng thượng hạng Mimosa,345650.0,KG,1.0,27/04/2025,27/04/2027,RS Sugar
20100092,Đường Sạch Biên Hòa Saving 1kg,4000.0,KG,1.0,25/06/2025,25/06/2027,RS Sugar
20100092,Đường Sạch Biên Hòa Saving 1kg,22000.0,KG,1.0,25/06/2025,25/06/2027,RS Sugar
20100041,Đường mía khoáng chất 1kg,4100.0,KG,1.0,25/06/2025,25/06/2027,Functional Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,19000.0,KG,1.0,25/06/2025,25/06/2029,RE Sugar
20100246,Nước màu Bếp Xưa,2400.0,CHA,0.21,2025-10-06 00:00:00,2027-10-06 00:00:00,Caramelized
20100005,Đường Ăn Kiêng Isomalt 5g (hộp 250g),192.0,KG,1.0,2024-05-10 00:00:00,2027-05-10 00:00:00,Diet Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,360.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100102,Đường Sticksu 8g,396.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100102,Đường Sticksu 8g,420.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,270.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,360.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100494,Đường kính trắng Coop Happy 2kg,4600.0,KG,1.0,24/06/2025,24/06/2027,RS Sugar
20100007,Ðường Biên Hòa Joy Stick 6g (túi 600g),132.0,KG,1.0,24/06/2025,24/06/2029,Functional Sugar
20100007,Ðường Biên Hòa Joy Stick 6g (túi 600g),420.0,KG,1.0,24/06/2025,24/06/2029,Functional Sugar
20100007,Ðường Biên Hòa Joy Stick 6g (túi 600g),420.0,KG,1.0,24/06/2025,24/06/2029,Functional Sugar
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,60000.0,KG,1.0,2025-01-04 00:00:00,2027-01-04 00:00:00,RE Sugar
20100102,Đường Sticksu 8g,192.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100005,Đường Ăn Kiêng Isomalt 5g (hộp 250g),132.0,KG,1.0,2024-05-10 00:00:00,2027-05-10 00:00:00,Diet Sugar
20100440,Đường Biên Hòa Baking 25kg,450.0,KG,1.0,26/06/2025,26/06/2026,Functional Sugar
20100440,Đường Biên Hòa Baking 25kg,1000.0,KG,1.0,26/06/2025,26/06/2026,Functional Sugar
20100440,Đường Biên Hòa Baking 25kg,1000.0,KG,1.0,26/06/2025,26/06/2026,Functional Sugar
20100184,Ðường Biên Hòa Pure 1kg,500.0,TUI,1.0,2024-11-08 00:00:00,2028-11-08 00:00:00,RE Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,6560.0,KG,1.0,26/06/2025,26/06/2027,Brown Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,22000.0,KG,1.0,27/06/2025,27/06/2027,Brown Sugar
20100096,Đường sạch Cô Ba 1kg (Xanh lá),8840.0,KG,1.0,26/06/2025,26/06/2027,RS Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,51240.0,KG,1.0,26/06/2025,26/06/2029,RE Sugar
20100092,Đường Sạch Biên Hòa Saving 1kg,19620.0,KG,1.0,26/06/2025,26/06/2027,RS Sugar
20100041,Đường mía khoáng chất 1kg,11400.0,KG,1.0,26/06/2025,26/06/2027,Functional Sugar
20100002,Ðường Tsu Family 1kg,23400.0,KG,1.0,26/06/2025,26/06/2027,RS Sugar
20100167,Đường trắng thượng hạng Mimosa,15000.0,KG,1.0,27/04/2025,27/04/2027,RS Sugar
20100167,Đường trắng thượng hạng Mimosa,47500.0,KG,1.0,26/04/2025,26/04/2027,RS Sugar
20100167,Đường trắng thượng hạng Mimosa,110500.0,KG,1.0,28/04/2025,28/04/2027,RS Sugar
20100101,Đường Sticksu 6g,81.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,360.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,360.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,360.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,228.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100007,Ðường Biên Hòa Joy Stick 6g (túi 600g),348.0,KG,1.0,24/06/2025,24/06/2029,Functional Sugar
20100007,Ðường Biên Hòa Joy Stick 6g (túi 600g),420.0,KG,1.0,24/06/2025,24/06/2029,Functional Sugar
20100127,Đường Tinh Luyện Đặc Biệt Hũ 800g,9.6,HU,1.0,2025-01-04 00:00:00,31/03/2029,RE Sugar
20100054,Đường Organic Biên Hòa 400g,9.6,TUI,1.0,14/06/2024,14/06/2027,Organic Sugar
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,1300.0,KG,1.0,2025-01-03 00:00:00,2027-01-03 00:00:00,RE Sugar
20100417,Đường sạch Cô Ba 12kg (xanh lá),0.0,KG,1.0,2025-03-05 00:00:00,2027-03-05 00:00:00,RS Sugar
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,1800.0,KG,1.0,2024-02-03 00:00:00,2026-02-03 00:00:00,RE Sugar
20100121,Đường tinh luyện đặc biệt Biên Hòa Pure,250.0,KG,1.0,24/11/2024,25/11/2026,RE Sugar
20100111,Bien Hoa Pure Premium Refined Sugar (Export),50000.0,KG,1.0,2025-08-04 00:00:00,2027-08-04 00:00:00,RE Sugar (EX)
20100138,Bien Hoa Pure Caster Refined Sugar (Export),10750.0,KG,1.0,2025-02-05 00:00:00,2027-02-05 00:00:00,RE Sugar (EX)
20100138,Bien Hoa Pure Caster Refined Sugar (Export),1650.0,KG,1.0,2025-02-05 00:00:00,2027-02-05 00:00:00,RE Sugar (EX)
20100418,Đường mía thanh Biên Hòa Thùng 15kg,165.0,KG,1.0,2025-12-05 00:00:00,2026-12-05 00:00:00,Bar Sugar
20100418,Đường mía thanh Biên Hòa Thùng 15kg,4815.0,KG,1.0,27/05/2025,27/05/2026,Bar Sugar
20100418,Đường mía thanh Biên Hòa Thùng 15kg,4095.0,KG,1.0,29/05/2025,29/05/2026,Bar Sugar
22100062,Refined Sugar (Origin: Cambodia),50.0,KG,1.0,2024-01-06 00:00:00,2027-01-06 00:00:00,RE Sugar (IM)
25000033,Nước Dừa Cocoxim Xanh 330 ml P12-6,2400.0,HOP,0.34,2025-12-06 00:00:00,2026-11-09 00:00:00,Juice
25000027,Nước dừa đóng hộp loại Xiêm Sen 1L,1200.0,HOP,1.03,19/05/2025,18/08/2026,Juice
25000015,Nước dừa đóng hộp loại Xiêm Xanh 1L,120.0,HOP,1.02,20/06/2025,19/09/2026,Juice
25000029,Nước dừa Cocoxim Sen 330 ml P12-6,1200.0,HOP,0.34,14/06/2025,13/09/2026,Juice
25000015,Nước dừa đóng hộp loại Xiêm Xanh 1L,840.0,HOP,1.02,20/06/2025,19/09/2026,Juice
25000015,Nước dừa đóng hộp loại Xiêm Xanh 1L,840.0,HOP,1.02,20/06/2025,19/09/2026,Juice
25000015,Nước dừa đóng hộp loại Xiêm Xanh 1L,840.0,HOP,1.02,20/06/2025,19/09/2026,Juice
25000015,Nước dừa đóng hộp loại Xiêm Xanh 1L,840.0,HOP,1.02,20/06/2025,19/09/2026,Juice
25000015,Nước dừa đóng hộp loại Xiêm Xanh 1L,840.0,HOP,1.02,20/06/2025,19/09/2026,Juice
25000015,Nước dừa đóng hộp loại Xiêm Xanh 1L,840.0,HOP,1.02,20/06/2025,19/09/2026,Juice
25000015,Nước dừa đóng hộp loại Xiêm Xanh 1L,840.0,HOP,1.02,20/06/2025,19/09/2026,Juice
20100002,Ðường Tsu Family 1kg,6400.0,KG,1.0,27/06/2025,27/06/2027,RS Sugar
20100002,Ðường Tsu Family 1kg,20600.0,KG,1.0,27/06/2025,27/06/2027,RS Sugar
20100092,Đường Sạch Biên Hòa Saving 1kg,8640.0,KG,1.0,27/06/2025,27/06/2027,RS Sugar
20100092,Đường Sạch Biên Hòa Saving 1kg,18380.0,KG,1.0,27/06/2025,27/06/2027,RS Sugar
20100041,Đường mía khoáng chất 1kg,19200.0,KG,1.0,27/06/2025,27/06/2027,Functional Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,30000.0,KG,1.0,26/06/2025,27/06/2027,Brown Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,18780.0,KG,1.0,27/06/2025,27/06/2029,RE Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,37460.0,KG,1.0,27/06/2025,27/06/2029,RE Sugar
20100007,Ðường Biên Hòa Joy Stick 6g (túi 600g),192.0,KG,1.0,24/06/2025,24/06/2029,Functional Sugar
20100007,Ðường Biên Hòa Joy Stick 6g (túi 600g),420.0,KG,1.0,24/06/2025,24/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,351.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,360.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,360.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100440,Đường Biên Hòa Baking 25kg,500.0,KG,1.0,26/06/2025,26/06/2026,Functional Sugar
20100440,Đường Biên Hòa Baking 25kg,750.0,KG,1.0,26/06/2025,26/06/2026,Functional Sugar
20100440,Đường Biên Hòa Baking 25kg,750.0,KG,1.0,26/06/2025,26/06/2026,Functional Sugar
20100440,Đường Biên Hòa Baking 25kg,750.0,KG,1.0,26/06/2025,26/06/2026,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,252.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100167,Đường trắng thượng hạng Mimosa,180350.0,KG,1.0,28/04/2025,28/04/2027,RS Sugar
20100251,Đường đen Biên Hòa 50kg,2500.0,KG,1.0,14/06/2025,14/12/2025,Functional Sugar
20100238,"Nước mía không ngọt Miqua 500ml, thùng 24 chai",24.0,CHA,0.5,17/03/2024,17/03/2026,Miaqua Water
20100542,Nước dừa Xim thạch dừa tươi chai 350ml,65.0,CHA,0.348262,25/02/2025,25/02/2026,Juice
20100541,Nước dừa Xim chai 350ml,68.0,CHA,0.348602,2024-01-10 00:00:00,2025-01-10 00:00:00,Juice
20100542,Nước dừa Xim thạch dừa tươi chai 350ml,152.0,CHA,0.348262,25/02/2025,25/02/2026,Juice
20100541,Nước dừa Xim chai 350ml,139.0,CHA,0.348602,2024-01-10 00:00:00,2025-01-10 00:00:00,Juice
20100542,Nước dừa Xim thạch dừa tươi chai 350ml,43.0,CHA,0.348262,25/02/2025,25/02/2026,Juice
20100541,Nước dừa Xim chai 350ml,179.0,CHA,0.348602,2024-01-10 00:00:00,2025-01-10 00:00:00,Juice
20100541,Nước dừa Xim chai 350ml,47.0,CHA,0.348602,2024-01-10 00:00:00,2025-01-10 00:00:00,Juice
20100124,Bien Hoa Pure Special Refined Sugar (Export),86550.0,KG,1.0,28/04/2024,28/04/2026,RE Sugar (EX)
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,66200.0,KG,1.0,2025-08-04 00:00:00,2027-08-04 00:00:00,RE Sugar
20100136,Đường tinh luyện hạt nhuyễn Biên Hòa Pure,20350.0,KG,1.0,2025-02-05 00:00:00,2027-02-05 00:00:00,RE Sugar
20100111,Bien Hoa Pure Premium Refined Sugar (Export),66200.0,KG,1.0,2025-04-04 00:00:00,2027-04-04 00:00:00,RE Sugar (EX)
20100138,Bien Hoa Pure Caster Refined Sugar (Export),20350.0,KG,1.0,2025-02-05 00:00:00,2027-02-05 00:00:00,RE Sugar (EX)
20100121,Đường tinh luyện đặc biệt Biên Hòa Pure,86550.0,KG,1.0,24/11/2024,25/11/2026,RE Sugar
20100096,Đường sạch Cô Ba 1kg (Xanh lá),40.0,TUI,1.0,2024-08-07 00:00:00,2026-08-07 00:00:00,RS Sugar
20100096,Đường sạch Cô Ba 1kg (Xanh lá),40.0,TUI,1.0,2024-08-07 00:00:00,2026-08-07 00:00:00,RS Sugar
20100261,KTM Blue Refined Sugar (Origin: Indonesia),102550.0,KG,1.0,2024-08-10 00:00:00,2026-08-10 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),146608.9,KG,1.0,26/09/2024,26/09/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),252041.1,KG,1.0,2024-03-10 00:00:00,2026-03-10 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),100000.0,KG,1.0,2024-03-10 00:00:00,2026-03-10 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),39850.0,KG,1.0,2024-03-10 00:00:00,2026-03-10 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),50000.0,KG,1.0,2024-03-10 00:00:00,2026-03-10 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),50200.0,KG,1.0,15/09/2024,15/09/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),84950.0,KG,1.0,26/09/2024,26/09/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),100000.0,KG,1.0,18/09/2024,18/09/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),73800.0,KG,1.0,22/10/2024,22/10/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,26/10/2024,26/10/2026,RE Sugar (IM)
25000015,Nước dừa đóng hộp loại Xiêm Xanh 1L,24.0,HOP,1.02,31/05/2025,30/08/2026,Juice
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,50.0,KG,1.0,31/03/2025,31/03/2027,RE Sugar
20100121,Đường tinh luyện đặc biệt Biên Hòa Pure,50.0,KG,1.0,2025-05-04 00:00:00,2027-05-04 00:00:00,RE Sugar
20100121,Đường tinh luyện đặc biệt Biên Hòa Pure,50.0,KG,1.0,2025-05-04 00:00:00,2027-05-04 00:00:00,RE Sugar
10100007,Raw Sugar (Vietnam local use),52395.0,KG,1.0,30/04/2024,30/06/2026,Raw sugar
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,3000.0,KG,1.0,18/04/2025,18/04/2027,RE Sugar
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,1800.0,KG,1.0,18/04/2025,18/04/2027,RE Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,40.0,TUI,1.0,28/06/2025,28/06/2027,Brown Sugar
20100075,Đường Phèn Biên Hòa Pro 500g,0.0,KG,1.0,2025-11-05 00:00:00,2027-11-05 00:00:00,Monorock
20100043,Đường mía thượng hạng Biên Hòa 1Kg,0.0,KG,1.0,14/10/2024,14/10/2026,RE Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,0.0,KG,1.0,22/08/2024,2028-01-08 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,2000.0,KG,1.0,17/04/2025,17/04/2027,RE Sugar
20100096,Đường sạch Cô Ba 1kg (Xanh lá),4.0,TUI,1.0,15/03/2025,15/03/2027,RS Sugar
20100184,Ðường Biên Hòa Pure 1kg,15000.0,TUI,1.0,2025-10-01 00:00:00,2029-11-01 00:00:00,RE Sugar
